abstract_name,compleate_phrase,discipline,field,filename,frame,frame_elements,journal,lexical_unit,lexical_unit_end,lexical_unit_start,sentence_count
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"The inequivalent valleys in the Brillouin zone could be selectively addressed using circularly polarized light fields ' , suggesting the possibility for magneto-optical measurement and manipulation of the valley pseudospin degree of freedom -LRB- 6-8 -RRB- .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Statement,"{ ""frameElement"": ""Message"", ""starts"": 19, ""ends"": 21, ""word"": ""the possibility"" }",NATURE PHYSICS,suggesting,19,18,3
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"The inequivalent valleys in the Brillouin zone could be selectively addressed using circularly polarized light fields ' , suggesting the possibility for magneto-optical measurement and manipulation of the valley pseudospin degree of freedom -LRB- 6-8 -RRB- .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Likelihood,"{ ""frameElement"": ""Hypothetical_event"", ""starts"": 0, ""ends"": 7, ""word"": ""The inequivalent valleys in the Brillouin zone"" }",NATURE PHYSICS,possibility,21,20,3
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"The inequivalent valleys in the Brillouin zone could be selectively addressed using circularly polarized light fields ' , suggesting the possibility for magneto-optical measurement and manipulation of the valley pseudospin degree of freedom -LRB- 6-8 -RRB- .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Natural_features,"{ ""frameElement"": ""Locale"", ""starts"": 28, ""ends"": 29, ""word"": ""valley"" }",NATURE PHYSICS,valley,29,28,3
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"The inequivalent valleys in the Brillouin zone could be selectively addressed using circularly polarized light fields ' , suggesting the possibility for magneto-optical measurement and manipulation of the valley pseudospin degree of freedom -LRB- 6-8 -RRB- .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Quantity,"{ ""frameElement"": ""Quantity"", ""starts"": 30, ""ends"": 31, ""word"": ""degree"" }",NATURE PHYSICS,degree,31,30,3
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Locative_relation,"{ ""frameElement"": ""Ground"", ""starts"": 0, ""ends"": 1, ""word"": ""Here"" }",NATURE PHYSICS,Here,1,0,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Statement,"{ ""frameElement"": ""Message"", ""starts"": 3, ""ends"": 28, ""word"": ""such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field"" }, { ""frameElement"": ""Speaker"", ""starts"": 1, ""ends"": 2, ""word"": ""we"" }",NATURE PHYSICS,report,3,2,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Reasoning,"{ ""frameElement"": ""Content"", ""starts"": 7, ""ends"": 28, ""word"": ""the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field"" }, { ""frameElement"": ""Arguer"", ""starts"": 5, ""ends"": 6, ""word"": ""that"" }",NATURE PHYSICS,demonstrate,7,6,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Natural_features,"{ ""frameElement"": ""Locale"", ""starts"": 8, ""ends"": 9, ""word"": ""valley"" }",NATURE PHYSICS,valley,9,8,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Cause_to_end,"{ ""frameElement"": ""State"", ""starts"": 13, ""ends"": 23, ""word"": ""of the degeneracy of the valley pseudospin degree of freedom"" }",NATURE PHYSICS,lifting,13,12,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Natural_features,"{ ""frameElement"": ""Locale"", ""starts"": 18, ""ends"": 19, ""word"": ""valley"" }",NATURE PHYSICS,valley,19,18,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Quantity,"{ ""frameElement"": ""Quantity"", ""starts"": 20, ""ends"": 21, ""word"": ""degree"" }, { ""frameElement"": ""Mass"", ""starts"": 21, ""ends"": 23, ""word"": ""of freedom"" }",NATURE PHYSICS,degree,21,20,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Using,"{ ""frameElement"": ""Instrument"", ""starts"": 24, ""ends"": 28, ""word"": ""an external magnetic field"" }",NATURE PHYSICS,using,24,23,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,Here we report such experiments that demonstrate the valley Zeeman effect-strongly anisotropic lifting of the degeneracy of the valley pseudospin degree of freedom using an external magnetic field .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Fields,,NATURE PHYSICS,field,28,27,4
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Intentionally_act,"{ ""frameElement"": ""Act"", ""starts"": 1, ""ends"": 2, ""word"": ""valley-splitting"" }",NATURE PHYSICS,measured,3,2,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Using,"{ ""frameElement"": ""Instrument"", ""starts"": 4, ""ends"": 7, ""word"": ""the exciton transition"" }, { ""frameElement"": ""Agent"", ""starts"": 0, ""ends"": 2, ""word"": ""The valley-splitting"" }",NATURE PHYSICS,using,4,3,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Undergo_change,,NATURE PHYSICS,transition,7,6,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Usefulness,"{ ""frameElement"": ""Entity"", ""starts"": 11, ""ends"": 29, ""word"": ""calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys"" }",NATURE PHYSICS,values,11,10,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Using,"{ ""frameElement"": ""Instrument"", ""starts"": 13, ""ends"": 29, ""word"": ""a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys"" }",NATURE PHYSICS,using,13,12,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Vehicle,"{ ""frameElement"": ""Vehicle"", ""starts"": 16, ""ends"": 17, ""word"": ""model"" }",NATURE PHYSICS,model,17,16,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Political_locales,"{ ""frameElement"": ""Locale"", ""starts"": 22, ""ends"": 23, ""word"": ""independent"" }",NATURE PHYSICS,independent,23,22,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Personal_relationship,"{ ""frameElement"": ""Partner_1"", ""starts"": 23, ""ends"": 24, ""word"": ""electron-hole"" }",NATURE PHYSICS,pair,25,24,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,The valley-splitting measured using the exciton transition deviates appreciably from values calculated using a three-band tight-binding model -LRB- 9 -RRB- for an independent electron-hole pair at +/- K valleys .,HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Natural_features,"{ ""frameElement"": ""Locale"", ""starts"": 28, ""ends"": 29, ""word"": ""valleys"" }",NATURE PHYSICS,valleys,29,28,5
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"We show , on the other hand , that a theoretical model taking into account the strongly bound nature of the exciton yields an excellent agreement with the experimentally observed splitting .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Reasoning,"{ ""frameElement"": ""Arguer"", ""starts"": 0, ""ends"": 1, ""word"": ""We"" }",NATURE PHYSICS,show,2,1,6
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"We show , on the other hand , that a theoretical model taking into account the strongly bound nature of the exciton yields an excellent agreement with the experimentally observed splitting .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Increment,"{ ""frameElement"": ""Class"", ""starts"": 6, ""ends"": 7, ""word"": ""hand"" }",NATURE PHYSICS,other,6,5,6
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"We show , on the other hand , that a theoretical model taking into account the strongly bound nature of the exciton yields an excellent agreement with the experimentally observed splitting .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Observable_body_parts,"{ ""frameElement"": ""Body_part"", ""starts"": 6, ""ends"": 7, ""word"": ""hand"" }",NATURE PHYSICS,hand,7,6,6
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"We show , on the other hand , that a theoretical model taking into account the strongly bound nature of the exciton yields an excellent agreement with the experimentally observed splitting .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Vehicle,"{ ""frameElement"": ""Vehicle"", ""starts"": 11, ""ends"": 12, ""word"": ""model"" }",NATURE PHYSICS,model,12,11,6
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"We show , on the other hand , that a theoretical model taking into account the strongly bound nature of the exciton yields an excellent agreement with the experimentally observed splitting .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Taking,"{ ""frameElement"": ""Agent"", ""starts"": 0, ""ends"": 1, ""word"": ""We"" }, { ""frameElement"": ""Theme"", ""starts"": 9, ""ends"": 12, ""word"": ""a theoretical model"" }",NATURE PHYSICS,taking,13,12,6
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"We show , on the other hand , that a theoretical model taking into account the strongly bound nature of the exciton yields an excellent agreement with the experimentally observed splitting .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Text,"{ ""frameElement"": ""Text"", ""starts"": 14, ""ends"": 15, ""word"": ""account"" }",NATURE PHYSICS,account,15,14,6
Valley Zeeman effect in elementary optical excitations of monolayer WSe2,"We show , on the other hand , that a theoretical model taking into account the strongly bound nature of the exciton yields an excellent agreement with the experimentally observed splitting .",HARD SCIENCES,PHYSICS,2015-feb_JA_10-1038_NPHYS3203_nature-physics_srivastava_ajit,Attaching,,NATURE PHYSICS,bound,18,17,6
